bag_id, instance_label
250,12
250,12
250,12
250,12
250,12
250,12
250,-1
250,12
250,12
251,12
251,12
251,12
251,12
251,12
251,12
251,-1
251,12
251,12
251,12
251,12
251,12
251,12
251,-1
251,-1
252,-1
252,12
252,12
252,12
252,12
252,12
252,12
252,12
252,12
252,12
252,-1
252,-1
252,12
252,-1
252,-1
252,-1
252,-1
252,-1
253,12
253,12
253,12
253,12
253,12
253,-1
253,12
253,12
253,12
253,12
253,12
253,12
253,12
253,12
253,12
253,-1
254,12
254,12
254,12
254,12
254,12
254,-1
254,12
254,12
254,-1
254,12
254,-1
254,12
254,-1
254,12
254,12
255,12
255,12
255,12
255,12
255,12
255,12
255,12
255,12
255,12
255,12
255,12
255,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
256,12
257,12
257,12
257,12
257,12
257,12
257,12
257,12
257,-1
257,12
257,12
257,12
257,12
257,12
257,12
257,-1
258,12
258,12
258,12
258,12
258,12
258,12
258,12
258,-1
258,12
258,12
258,12
258,12
258,12
258,12
258,-1
259,12
259,12
259,12
259,12
259,12
259,12
259,-1
259,12
259,-1
259,12
259,12
259,-1
259,12
259,12
259,12
259,-1
259,-1
259,-1
259,12
259,-1
260,12
260,12
260,12
260,12
260,12
260,12
260,12
260,12
260,12
260,12
260,-1
261,12
261,12
261,12
261,12
261,12
261,12
261,12
261,-1
261,12
261,12
261,12
261,-1
261,-1
261,-1
262,12
262,12
262,12
262,12
262,12
262,12
262,12
262,12
262,12
262,-1
262,12
263,12
263,12
263,12
263,12
263,12
263,12
263,-1
263,-1
263,12
263,-1
263,12
263,12
263,12
263,12
263,12
264,12
264,12
264,-1
264,12
264,12
264,12
264,12
264,12
264,12
264,12
264,12
264,12
264,12
264,12
264,-1
265,12
265,12
265,12
265,12
265,12
265,12
265,12
265,12
265,12
265,-1
265,12
265,-1
265,12
265,-1
265,-1
266,12
266,12
266,12
266,12
266,12
266,12
266,12
266,-1
266,12
266,12
266,12
266,-1
266,-1
266,12
266,12
266,-1
266,-1
267,12
267,12
267,12
267,12
267,12
267,12
267,12
267,12
267,-1
267,12
267,12
267,12
267,12
267,12
267,12
267,12
267,12
268,12
268,12
268,12
268,12
268,12
268,12
268,12
268,-1
268,12
268,12
268,12
268,12
268,12
269,12
269,12
269,12
269,12
269,12
269,12
269,12
269,12
269,12
269,12
269,12
269,12
269,-1
269,12
269,12
269,-1
270,12
270,12
270,12
270,12
270,12
270,12
270,12
270,12
270,-1
270,12
270,12
270,12
270,12
270,12
270,12
270,12
270,-1
271,12
271,12
271,12
271,12
271,12
271,12
271,12
271,12
271,12
271,12
271,12
271,-1
271,12
271,12
272,12
272,12
272,12
272,12
272,12
272,-1
272,12
272,-1
272,12
273,12
273,12
273,12
273,12
273,12
273,12
273,12
273,12
273,12
273,12
273,12
273,-1
273,-1
273,12
273,12
274,12
274,12
274,12
274,12
274,12
274,12
274,12
274,12
274,12
274,12
275,12
275,12
275,12
275,12
275,12
275,12
275,12
275,12
275,12
275,12
275,12
275,-1
275,12
275,12
276,12
276,12
276,12
276,12
276,12
276,12
276,12
276,-1
276,12
276,-1
276,12
276,12
276,12
276,12
276,12
276,-1
276,12
276,12
276,-1
276,-1
276,12
277,12
277,12
277,12
277,12
277,12
277,12
277,12
277,-1
277,-1
277,12
277,12
277,12
277,12
277,12
277,12
277,-1
277,-1
278,12
278,12
278,12
278,12
278,12
278,12
278,12
278,12
278,12
278,12
278,12
278,12
278,12
278,-1
278,12
278,-1
279,12
279,12
279,12
279,12
279,12
279,12
279,12
279,12
279,-1
279,-1
279,12
279,12
280,12
280,12
280,12
280,12
280,12
280,12
280,-1
280,12
280,12
280,12
280,12
280,12
280,12
280,12
280,12
280,12
280,-1
280,-1
281,12
281,12
281,12
281,12
281,12
281,12
281,12
281,12
281,12
281,12
281,12
281,12
281,12
282,-1
282,12
282,12
282,12
282,12
282,12
282,12
282,12
282,12
282,12
282,12
282,12
282,12
283,12
283,12
283,12
283,12
283,12
283,12
283,12
283,12
284,-1
284,12
284,12
284,12
284,12
284,12
284,12
284,12
284,12
284,12
284,12
284,12
284,12
284,12
284,-1
284,-1
284,-1
285,12
285,12
285,12
285,12
285,12
285,12
285,12
285,12
285,12
285,12
285,12
285,12
285,-1
285,12
285,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,-1
286,-1
286,12
286,12
286,12
286,12
286,12
286,-1
287,12
287,12
287,12
287,12
287,12
287,12
287,12
287,12
287,12
287,12
288,12
288,12
288,12
288,12
288,12
288,12
288,12
288,12
288,12
288,12
288,-1
288,12
288,12
288,-1
288,12
288,12
288,-1
289,12
289,12
289,12
289,12
289,12
289,-1
289,12
289,12
289,12
289,-1
289,12
289,12
289,12
289,12
290,12
290,12
290,12
290,12
290,12
290,12
290,12
290,12
290,12
290,12
290,12
290,12
290,-1
291,12
291,12
291,12
291,12
291,12
291,12
291,-1
291,12
291,12
291,12
291,12
291,12
291,-1
292,12
292,12
292,12
292,12
292,12
292,12
292,12
292,12
292,12
292,12
292,12
292,12
292,12
292,12
292,-1
292,12
293,12
293,12
293,12
293,12
293,12
293,12
293,12
293,12
293,12
293,12
293,12
293,12
293,12
294,12
294,12
294,12
294,12
294,12
294,12
294,12
294,12
294,12
295,12
295,12
295,12
295,12
295,12
295,12
295,12
295,12
295,12
295,12
295,12
295,12
295,12
295,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
296,12
297,12
297,12
297,12
297,12
297,12
297,12
297,12
297,12
297,12
297,12
297,12
297,12
297,-1
297,12
298,12
298,12
298,12
298,12
298,12
298,12
298,12
298,12
298,12
298,12
298,12
298,-1
298,12
298,12
298,-1
298,12
299,12
299,12
299,12
299,12
299,12
299,12
299,12
299,12
299,12
299,12
299,12
299,12
299,12
299,12
300,12
300,12
300,12
300,12
300,12
300,12
300,-1
300,12
300,12
300,12
300,-1
300,12
301,12
301,12
301,12
301,12
301,12
301,12
301,12
301,12
301,12
301,12
301,-1
301,-1
301,12
301,12
301,-1
301,-1
302,12
302,12
302,12
302,12
302,12
302,12
302,12
302,12
302,12
302,12
302,12
302,-1
302,12
302,12
303,-1
303,12
303,12
303,12
303,12
303,12
303,12
303,12
303,12
303,12
303,-1
303,-1
303,-1
303,-1
303,12
304,12
304,12
304,12
304,12
304,12
304,12
304,12
304,12
304,12
304,12
304,12
304,12
304,12
304,12
304,-1
305,12
305,12
305,12
305,12
305,12
305,12
305,12
305,12
305,12
305,12
305,12
305,12
305,12
305,-1
305,-1
306,12
306,12
306,12
306,12
306,12
306,12
306,12
306,12
306,12
306,12
306,-1
306,-1
306,-1
306,-1
307,12
307,12
307,12
307,12
307,12
307,12
307,12
307,-1
307,-1
307,12
307,12
307,12
307,-1
307,-1
307,12
307,-1
307,-1
307,12
307,-1
308,12
308,12
308,12
308,12
308,12
308,12
308,12
308,12
308,-1
308,12
308,-1
308,-1
308,12
309,12
309,12
309,12
309,12
309,12
309,12
309,12
309,12
309,12
309,12
309,12
309,12
309,12
309,12
309,-1
309,12
310,12
310,12
310,12
310,12
310,12
310,12
310,12
310,12
310,12
310,12
310,12
310,12
310,-1
311,12
311,12
311,12
311,12
311,12
311,12
311,12
311,12
311,12
311,12
311,12
311,12
311,12
311,-1
311,12
311,-1
312,12
312,12
312,12
312,12
312,12
312,12
312,12
312,12
312,12
312,12
312,12
312,12
313,12
313,12
313,12
313,12
313,12
313,12
313,12
313,12
313,12
313,12
313,12
313,12
313,12
313,12
313,-1
313,-1
313,-1
313,-1
313,12
313,12
314,12
314,12
314,12
314,12
314,12
314,12
314,12
314,12
314,12
314,12
314,12
314,-1
314,12
314,12
314,-1
314,-1
314,-1
314,-1
315,12
315,12
315,12
315,12
315,12
315,12
315,12
315,12
315,12
315,-1
315,12
315,12
315,12
315,12
315,12
315,12
315,12
315,-1
315,12
315,12
316,12
316,12
316,12
316,12
316,12
316,12
316,12
316,12
316,12
316,12
316,12
316,12
316,12
317,12
317,12
317,12
317,12
317,12
317,12
317,12
317,-1
317,12
317,12
317,12
317,12
317,12
317,12
317,12
317,12
317,-1
317,-1
318,-1
318,-1
318,12
318,12
318,12
318,12
318,12
318,12
318,12
318,12
318,12
318,12
318,-1
318,-1
318,12
318,-1
318,12
318,12
318,12
319,12
319,12
319,12
319,12
319,12
319,12
319,12
319,12
319,12
319,12
319,12
319,12
319,12
319,-1
319,12
319,-1
319,-1
320,12
320,12
320,12
320,12
320,12
320,12
320,12
320,12
320,12
320,-1
320,-1
320,12
320,-1
321,12
321,12
321,12
321,12
321,12
321,12
321,12
321,-1
321,12
321,12
321,12
321,12
321,12
321,12
321,-1
321,-1
321,-1
321,-1
321,-1
321,-1
322,12
322,12
322,12
322,12
322,12
322,-1
322,12
322,12
322,12
322,-1
322,-1
322,12
322,12
322,12
322,-1
322,12
322,12
322,-1
322,12
322,12
322,-1
323,12
323,12
323,12
323,12
323,12
323,12
323,12
323,12
323,12
323,12
323,12
323,12
323,12
323,12
323,12
324,12
324,12
324,12
324,12
324,12
324,12
324,12
324,12
324,12
324,12
324,12
325,12
325,12
325,12
325,12
325,12
325,12
325,12
325,12
325,12
325,12
325,12
325,12
325,-1
325,12
325,-1
326,12
326,12
326,12
326,12
326,12
326,12
326,12
326,-1
326,12
326,12
326,12
326,12
326,12
326,-1
326,12
326,-1
327,12
327,12
327,12
327,12
327,12
327,12
327,12
327,12
327,12
327,12
327,12
327,-1
327,12
327,12
327,12
327,12
327,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
328,12
329,12
329,12
329,12
329,12
329,12
329,12
329,12
329,-1
329,12
329,-1
329,12
329,12
329,-1
329,12
329,-1
329,12
329,-1
330,12
330,12
330,12
330,12
330,12
330,12
330,-1
330,12
330,12
330,12
330,12
330,12
330,12
330,12
330,-1
330,-1
330,12
330,-1
330,-1
330,-1
330,-1
331,12
331,12
331,12
331,12
331,12
331,12
331,12
331,12
331,12
331,-1
331,12
331,12
331,12
331,-1
331,-1
331,12
331,12
331,-1
331,12
331,-1
331,-1
332,12
332,12
332,12
332,12
332,-1
332,12
332,12
332,12
333,12
333,12
333,12
333,12
333,12
333,-1
333,12
333,12
333,12
333,12
333,12
333,12
333,12
333,12
334,12
334,12
334,12
334,12
334,12
334,12
334,12
334,12
334,12
334,12
334,-1
335,12
335,12
335,12
335,12
335,12
335,12
335,12
335,-1
335,12
335,12
335,-1
335,12
335,12
335,-1
335,12
336,12
336,12
336,12
336,12
336,12
336,-1
336,12
336,12
336,12
336,12
336,12
336,12
336,12
336,-1
337,12
337,12
337,12
337,12
337,12
337,12
337,-1
337,12
337,-1
337,12
337,-1
337,12
337,12
337,-1
337,-1
337,-1
337,-1
338,12
338,12
338,12
338,12
338,12
338,12
338,12
338,-1
338,-1
338,12
338,-1
338,12
338,12
338,12
338,12
338,12
339,12
339,12
339,-1
339,12
339,12
339,12
339,12
339,-1
339,-1
339,12
339,12
339,12
339,12
339,12
339,12
340,12
340,12
340,12
340,12
340,12
340,12
340,12
340,-1
340,12
340,-1
340,-1
340,12
340,12
340,12
341,12
341,12
341,12
341,12
341,12
341,12
341,-1
341,-1
341,12
341,12
341,12
341,-1
342,12
342,12
342,12
342,12
342,12
342,12
342,12
342,-1
342,12
342,12
342,12
342,-1
342,-1
342,-1
342,12
343,11
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
343,-1
344,-1
344,8
344,8
344,8
344,8
345,8
345,8
345,8
345,-1
346,8
346,8
346,8
346,8
346,-1
347,-1
347,-1
347,-1
347,8
347,8
347,8
347,8
348,-1
348,-1
348,8
348,8
348,8
349,8
349,8
349,8
350,-1
350,-1
350,-1
350,8
350,-1
350,8
350,8
350,8
350,8
351,-1
351,-1
351,-1
351,-1
351,-1
351,8
351,-1
352,8
352,8
352,8
352,8
353,-1
353,11
353,11
353,-1
353,-1
353,-1
353,-1
353,-1
353,-1
353,-1
353,-1
354,-1
354,8
354,8
354,8
354,8
354,8
355,-1
355,8
355,8
355,8
355,-1
356,-1
356,-1
356,8
356,8
357,-1
357,8
357,8
357,8
357,8
358,8
358,8
358,8
358,-1
359,8
359,8
359,8
359,-1
359,8
360,-1
360,-1
360,8
360,-1
361,-1
361,8
361,8
361,8
361,8
362,11
362,11
362,11
362,-1
362,-1
362,8
362,-1
362,-1
362,-1
362,-1
363,11
363,-1
363,11
363,-1
363,-1
363,-1
363,-1
363,-1
363,-1
363,-1
364,-1
364,11
364,11
364,11
364,-1
364,-1
364,-1
364,-1
364,-1
364,-1
364,-1
364,-1
364,-1
364,-1
364,-1
365,-1
365,-1
365,11
365,11
365,11
365,-1
365,-1
365,-1
365,-1
365,-1
365,-1
366,11
366,-1
366,11
366,-1
366,-1
366,-1
366,-1
366,-1
366,-1
367,11
367,11
367,11
367,-1
367,-1
367,-1
367,-1
367,-1
367,-1
367,-1
367,-1
368,11
368,-1
368,11
368,-1
368,-1
368,-1
368,-1
368,-1
368,-1
368,-1
368,-1
369,11
369,11
369,11
369,-1
369,11
369,-1
369,11
369,11
369,-1
369,11
369,-1
369,11
369,-1
369,-1
369,11
369,11
369,-1
369,-1
369,-1
369,-1
369,-1
369,-1
370,-1
370,11
370,-1
370,11
370,-1
370,-1
370,-1
370,-1
371,-1
371,-1
371,11
371,-1
371,-1
371,-1
371,-1
372,11
372,-1
373,-1
373,11
373,-1
373,-1
373,-1
373,11
373,-1
373,-1
373,-1
373,-1
373,-1
373,-1
374,11
374,-1
374,-1
374,-1
374,-1
374,-1
374,-1
374,-1
375,11
375,-1
375,-1
375,-1
375,-1
375,-1
375,-1
375,-1
375,8
375,8
375,-1
375,-1
375,8
375,8
375,-1
375,-1
376,-1
376,-1
376,-1
376,-1
376,-1
376,-1
376,-1
376,8
376,8
376,-1
376,8
376,8
376,8
377,-1
377,-1
377,-1
377,-1
377,-1
377,-1
377,-1
377,8
377,8
377,8
377,8
378,-1
378,-1
378,-1
378,-1
378,-1
378,-1
378,-1
378,-1
378,-1
378,8
378,8
378,8
379,-1
379,-1
379,-1
379,-1
379,-1
379,8
379,8
379,-1
379,-1
379,-1
379,8
379,8
380,-1
380,-1
380,-1
380,-1
380,-1
380,-1
380,-1
380,8
380,-1
380,-1
380,-1
380,8
380,8
380,8
381,-1
381,-1
381,-1
381,-1
381,-1
381,-1
381,8
381,-1
381,-1
381,-1
381,8
381,8
381,8
381,8
381,8
382,-1
382,-1
382,-1
382,-1
382,8
382,-1
382,-1
382,-1
383,-1
383,-1
383,-1
383,-1
383,-1
383,-1
383,-1
383,-1
383,-1
383,8
383,8
383,8
384,-1
384,-1
384,-1
384,-1
384,-1
384,-1
384,-1
384,-1
384,-1
384,-1
384,-1
384,-1
384,8
384,8
384,8
384,8
385,-1
385,-1
385,-1
385,-1
385,8
385,8
385,8
386,-1
386,-1
386,-1
386,-1
386,8
386,-1
386,8
386,-1
386,8
386,8
387,-1
387,-1
387,-1
387,-1
387,-1
387,8
387,8
387,8
388,-1
388,-1
388,-1
388,8
388,8
388,8
389,-1
389,-1
389,8
389,8
389,8
390,-1
390,-1
390,-1
390,-1
390,8
390,8
390,8
391,-1
391,-1
391,11
391,-1
391,-1
391,-1
391,-1
391,-1
392,-1
392,-1
392,11
392,-1
392,-1
392,-1
393,11
393,-1
393,-1
393,-1
393,-1
394,11
394,11
394,-1
394,-1
395,11
395,-1
395,11
395,11
395,-1
395,8
395,-1
395,8
395,8
396,-1
396,11
396,11
396,11
396,-1
396,11
396,-1
396,-1
396,-1
396,-1
396,11
396,-1
396,8
396,8
396,8
397,11
397,11
397,11
397,11
397,11
397,8
397,8
397,8
397,8
398,11
398,11
398,11
398,-1
398,11
398,11
398,-1
398,-1
398,-1
398,-1
398,-1
398,8
398,8
398,8
398,8
399,-1
399,11
399,11
399,-1
399,-1
399,-1
399,-1
399,-1
399,8
399,8
399,8
400,-1
400,11
400,11
400,11
400,-1
400,-1
400,-1
400,8
400,8
400,8
400,8
401,11
401,-1
401,-1
401,-1
401,-1
401,-1
401,-1
401,-1
401,8
401,8
401,8
401,-1
402,-1
402,-1
402,11
402,-1
402,11
402,11
402,-1
402,-1
402,-1
402,8
402,8
402,8
402,8
402,-1
403,11
403,11
403,-1
403,-1
403,-1
403,8
403,-1
404,-1
404,-1
404,-1
404,-1
404,-1
404,-1
404,8
404,8
404,-1
405,-1
405,-1
405,-1
405,-1
405,-1
405,-1
405,-1
405,-1
405,-1
405,-1
405,-1
405,-1
405,8
405,8
406,-1
406,-1
406,-1
406,-1
406,-1
406,-1
406,8
406,8
406,8
406,8
406,8
407,-1
407,11
407,11
407,-1
407,-1
407,-1
407,-1
407,8
407,8
407,8
407,-1
408,-1
408,-1
408,11
408,-1
408,8
408,8
408,8
408,8
409,-1
409,-1
409,-1
409,-1
409,-1
409,-1
409,-1
409,8
409,-1
409,-1
409,-1
410,-1
410,11
410,-1
410,8
410,-1
410,-1
410,8
410,-1
411,-1
411,-1
411,11
411,-1
411,-1
411,-1
411,8
411,8
411,8
412,-1
412,-1
412,8
412,8
412,8
412,8
413,-1
413,-1
413,-1
413,-1
413,8
413,-1
413,-1
414,-1
414,11
414,-1
414,11
414,-1
414,-1
414,-1
414,-1
414,-1
414,8
414,8
414,8
414,-1
415,11
415,-1
415,11
415,-1
415,-1
415,-1
415,8
415,-1
415,8
415,8
416,-1
416,11
416,11
416,-1
416,-1
416,8
416,8
416,8
416,-1
417,-1
417,8
417,8
417,8
417,8
418,11
418,11
418,11
418,8
418,-1
418,-1
419,-1
419,-1
419,11
419,11
419,11
419,-1
419,-1
420,-1
420,-1
420,-1
420,-1
420,8
420,8
420,8
421,-1
421,-1
421,-1
421,-1
421,8
421,8
421,8
421,8
422,-1
422,-1
422,-1
422,8
422,8
422,8
422,-1
422,8
423,-1
423,-1
423,-1
423,-1
423,-1
423,-1
423,-1
423,-1
423,8
423,8
423,8
424,-1
424,-1
424,-1
424,-1
424,-1
424,-1
424,-1
424,8
424,8
424,8
424,8
424,8
424,-1
425,-1
425,-1
425,-1
425,8
425,8
425,8
426,-1
426,8
426,8
426,8
426,8
427,-1
427,-1
427,-1
427,-1
427,8
427,8
427,8
427,-1
427,-1
428,-1
428,8
428,8
428,8
429,-1
429,-1
429,-1
429,-1
429,8
429,-1
429,8
429,-1
429,-1
429,-1
430,-1
430,-1
430,-1
430,-1
430,-1
430,1
430,-1
430,1
430,1
430,-1
430,-1
430,-1
430,-1
431,-1
431,13
431,13
431,13
431,13
431,-1
431,13
431,-1
431,-1
431,-1
431,3
431,3
431,-1
431,3
431,-1
431,-1
431,3
431,3
431,3
431,-1
431,-1
431,-1
431,-1
432,2
432,13
432,13
432,13
432,2
432,2
432,2
432,13
432,13
432,3
432,2
432,3
432,-1
432,-1
433,-1
433,13
433,2
433,2
433,-1
433,2
433,2
433,2
433,3
433,2
433,-1
433,2
433,3
433,2
433,2
433,2
434,13
434,13
434,1
434,2
434,-1
434,2
434,3
434,3
434,-1
434,2
435,-1
435,3
435,2
435,2
435,2
435,2
435,2
435,3
435,-1
435,3
435,2
435,3
435,3
435,2
435,2
435,2
435,2
435,2
436,13
436,2
436,13
436,13
436,-1
436,13
436,-1
436,3
436,-1
436,-1
436,3
436,3
436,3
436,2
436,-1
436,-1
437,2
437,-1
437,13
437,13
437,2
437,13
437,2
437,2
437,13
437,2
437,2
437,2
437,2
437,2
437,2
437,2
437,2
438,2
438,13
438,13
438,-1
438,-1
438,2
438,2
438,3
438,2
438,2
439,13
439,-1
439,13
439,2
439,13
439,13
439,-1
439,13
439,2
439,-1
439,3
439,1
439,-1
439,-1
439,2
439,1
440,13
440,2
440,13
440,13
440,13
440,-1
440,-1
440,3
440,3
440,-1
440,2
441,13
441,13
441,13
441,13
441,2
441,2
441,2
441,2
441,2
441,3
441,2
441,2
441,2
442,13
442,2
442,13
442,-1
442,-1
442,2
442,-1
442,-1
442,3
442,-1
442,-1
442,8
442,-1
442,8
442,-1
442,8
442,8
442,-1
442,-1
442,-1
442,2
443,2
443,13
443,2
443,2
443,2
443,-1
443,-1
443,3
443,-1
443,3
443,8
443,2
443,2
444,13
444,2
444,13
444,-1
444,13
444,2
444,2
444,-1
444,2
444,2
444,2
444,-1
444,2
444,2
444,2
444,2
444,2
444,2
444,2
444,2
445,13
445,13
445,2
445,13
445,2
445,-1
445,-1
445,2
445,2
445,2
445,-1
445,2
445,2
445,2
445,2
446,2
446,2
446,13
446,2
446,2
446,2
446,-1
446,2
446,3
446,2
446,2
446,8
446,2
446,2
446,2
446,2
446,2
447,2
447,2
447,2
447,13
447,-1
447,2
447,-1
447,2
447,2
447,2
447,2
447,2
447,2
447,1
447,1
448,13
448,2
448,-1
448,2
448,2
448,-1
448,2
448,-1
448,3
448,2
448,8
448,3
448,2
448,2
448,2
448,2
449,2
449,2
449,13
449,-1
449,-1
449,-1
449,8
449,3
449,-1
449,-1
449,-1
450,2
450,13
450,13
450,13
450,-1
450,-1
450,2
450,13
450,-1
450,-1
450,8
450,2
450,8
450,2
450,2
450,2
450,2
451,13
451,13
451,13
451,2
451,-1
451,2
451,2
451,2
451,-1
451,-1
451,3
451,-1
451,8
451,8
451,-1
451,2
451,2
451,-1
452,13
452,2
452,2
452,13
452,2
452,2
452,2
452,2
452,2
452,2
452,2
452,2
452,2
452,2
453,13
453,13
453,2
453,13
453,2
453,-1
453,-1
453,-1
453,2
453,2
453,2
453,2
453,2
453,2
453,2
453,2
453,2
453,2
453,2
453,2
453,2
454,13
454,2
454,-1
454,2
454,2
454,2
454,3
454,2
454,-1
454,3
454,3
454,3
454,-1
454,2
454,-1
454,-1
454,-1
454,2
454,2
455,13
455,13
455,-1
455,13
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
455,2
456,-1
456,13
456,13
456,13
456,2
456,13
456,-1
456,-1
456,-1
456,-1
456,-1
456,3
456,3
456,13
456,3
456,3
456,-1
456,-1
456,-1
457,-1
457,13
457,2
457,-1
457,-1
457,2
457,-1
457,-1
457,3
457,3
457,3
457,3
457,-1
457,2
457,-1
457,2
457,-1
457,2
458,2
458,-1
458,-1
458,-1
458,-1
458,2
458,2
458,-1
458,3
458,3
458,2
458,3
458,-1
458,-1
458,2
459,-1
459,-1
459,-1
459,-1
459,13
459,-1
459,-1
459,-1
459,-1
459,-1
459,-1
459,3
459,-1
459,-1
459,-1
459,3
459,3
459,3
459,3
459,-1
459,-1
459,-1
460,-1
460,-1
460,-1
460,2
460,2
460,-1
460,-1
460,-1
460,3
460,3
460,3
460,-1
460,2
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,3
461,3
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,3
461,3
461,3
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,-1
461,3
461,-1
461,1
462,-1
462,-1
462,2
462,-1
462,-1
462,2
462,2
462,2
462,2
462,3
462,2
463,3
463,3
463,3
463,3
463,3
463,3
463,3
463,-1
463,3
463,-1
463,-1
463,3
463,3
463,3
463,3
463,3
463,3
463,-1
463,3
463,3
463,3
463,-1
464,-1
464,3
464,-1
464,-1
464,8
464,3
464,-1
464,8
464,3
464,-1
464,-1
464,-1
464,-1
464,-1
464,3
464,3
464,3
464,8
464,3
464,-1
464,-1
464,-1
464,-1
464,1
464,1
465,-1
465,2
465,-1
465,-1
465,2
465,2
465,2
465,2
465,2
465,2
465,2
465,-1
465,2
465,2
465,-1
465,8
465,3
465,3
465,-1
465,2
465,2
465,2
466,-1
466,2
466,-1
466,2
466,-1
466,-1
466,-1
466,-1
466,1
466,-1
466,3
466,-1
466,3
466,8
466,-1
466,-1
466,1
466,2
467,-1
467,-1
467,2
467,-1
467,-1
467,-1
467,-1
467,3
467,-1
467,2
467,1
467,3
467,-1
467,-1
467,-1
467,-1
467,-1
467,-1
467,-1
467,-1
467,-1
467,1
468,-1
468,-1
468,-1
468,3
468,3
468,-1
468,-1
468,-1
468,-1
468,-1
468,-1
468,3
468,-1
468,-1
468,-1
468,3
468,-1
468,3
468,3
468,3
468,-1
468,-1
468,8
468,-1
468,8
469,-1
469,-1
469,-1
469,2
469,-1
469,-1
469,2
469,2
469,2
469,-1
469,2
469,-1
469,2
469,3
469,2
469,2
469,3
469,3
469,2
469,2
469,2
469,2
469,2
469,-1
469,2
469,-1
469,-1
469,-1
469,-1
470,-1
470,2
470,3
470,-1
470,3
470,-1
470,-1
470,-1
470,-1
470,2
470,-1
470,2
470,3
470,3
470,3
470,-1
470,-1
470,-1
470,-1
470,-1
470,2
470,1
470,1
471,2
471,2
471,-1
471,2
471,2
471,2
471,2
471,-1
471,2
471,2
471,2
471,2
471,2
471,3
471,3
471,3
471,-1
471,2
471,-1
471,2
471,2
471,2
471,3
471,2
472,2
472,-1
472,-1
472,2
472,-1
472,-1
472,2
472,2
472,2
472,2
472,-1
472,2
472,-1
472,3
472,3
472,2
472,2
472,2
472,3
472,3
472,3
472,3
472,2
472,2
472,-1
472,-1
472,-1
472,-1
472,2
472,2
472,-1
472,-1
472,1
472,1
473,1
473,-1
473,-1
473,8
473,-1
473,-1
473,-1
473,-1
473,-1
473,8
473,8
473,-1
473,3
473,3
473,3
473,-1
473,-1
473,-1
473,-1
473,-1
473,-1
474,-1
474,2
474,-1
474,-1
474,2
474,2
474,3
474,2
474,2
474,3
474,2
474,3
474,-1
475,-1
475,-1
475,2
475,-1
475,2
475,-1
475,2
475,2
475,-1
475,-1
475,3
475,3
475,-1
475,2
475,-1
475,2
475,-1
475,2
475,2
475,2
476,-1
476,-1
476,-1
476,-1
476,-1
476,-1
476,3
476,-1
476,1
476,-1
476,3
476,-1
476,-1
476,8
476,3
476,3
476,-1
476,-1
476,-1
476,-1
476,-1
476,1
477,-1
477,-1
477,2
477,-1
477,2
477,-1
477,-1
477,2
477,2
477,3
477,2
477,8
477,3
477,2
477,3
477,-1
477,-1
477,-1
477,2
477,-1
477,-1
477,2
477,1
478,-1
478,-1
478,8
478,-1
478,-1
478,3
478,-1
478,-1
478,3
478,-1
478,-1
478,-1
478,-1
478,8
478,3
478,3
478,3
478,-1
478,-1
478,-1
478,8
479,-1
479,-1
479,-1
479,1
479,-1
479,3
479,-1
479,-1
479,-1
479,3
479,-1
479,3
479,3
479,-1
479,-1
479,-1
479,-1
479,-1
479,-1
480,2
480,-1
480,-1
480,-1
480,-1
480,3
480,-1
480,3
480,2
480,-1
480,3
480,3
480,2
480,-1
480,-1
480,2
480,-1
480,-1
480,-1
480,-1
480,-1
480,2
480,-1
480,1
480,1
480,1
481,2
481,2
481,2
481,-1
481,-1
481,-1
481,-1
481,2
481,2
481,3
481,2
481,2
481,2
481,2
481,3
481,2
481,3
481,2
481,-1
481,2
481,2
481,-1
481,-1
481,-1
481,-1
481,3
481,-1
482,-1
482,-1
482,-1
482,2
482,-1
482,2
482,2
482,2
482,2
482,-1
482,3
482,3
482,3
482,3
482,2
482,2
482,-1
482,-1
482,-1
482,-1
482,2
482,1
483,3
483,-1
483,3
483,-1
483,-1
483,-1
483,-1
483,1
483,-1
483,3
483,3
483,-1
483,3
483,3
483,-1
483,-1
483,-1
483,-1
483,-1
483,-1
483,1
483,-1
483,-1
484,-1
484,-1
484,2
484,-1
484,-1
484,-1
484,3
484,8
484,1
484,3
484,2
484,-1
484,-1
484,2
484,-1
484,2
484,2
484,2
484,1
484,2
484,1
485,-1
485,3
